link_id,within_group_rank,within_group_percentile,group_name,group_type,global_risk_rank,ranking_source,risk_percentile_eb,risk_percentile,predicted_eb,predicted_xgb,predicted_glm,collision_count,fatal_count,serious_count,estimated_aadt,link_length_km,road_classification,road_function,family,road_archetype,form_of_way,road_number,is_motorway,is_trunk,is_primary,is_dual,is_slip_road,is_roundabout,ruc_urban_rural,ruc_class,speed_limit_mph_effective,speed_limit_mph,mean_grade,low_exposure_flag,sparse_collision_history_flag,calibration_caveat,centroid_longitude,centroid_latitude,output_created_at_utc,source_risk_scores_file,model_output_version,n_years,eb_weight,imd_decile,imd_crime_decile,imd_living_indoor_decile,max_grade,grade_change,mean_curvature_deg_per_km,max_curvature_deg_per_km,sinuosity,speed_limit_mph_imputed,degree_mean,dist_to_major_km,pop_density_per_km2,betweenness_relative
A57DAB69-A505-453A-86E9-6B5D8D6AF484,1,100.0,motorway,family,1,risk_percentile_eb,100.0,100.0,13.59352771961299,11.111555,5.218499,136,1,19,60783.2,10.633,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RSN1,34,34,0.9181133006144482,False,False,motorway calibration caveat,-2.3969367429811306,53.25158373266252,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.002600933774212356,7,8,1,14.140523274739584,110.22355651855469,,,,False,3.0,0.0,52.85082268727942,1.7131812787163254
41907D38-3A53-4D70-98FA-035837CB8F24,2,99.97551420176298,motorway,family,2,risk_percentile_eb,99.99995386511173,99.9998615953352,12.884318123421158,8.359892,4.2282386,129,0,14,89230.0,4.91,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Urban,UN1,22,22,2.298360314962567,False,False,motorway calibration caveat,-1.685978923011194,53.74358785000844,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.0034540755867489615,9,5,7,14.532843695746529,145.802978515625,,,,False,3.0,0.0,1275.1926496739775,0.0028535460288609633
6D5519F9-1BB1-4FF0-8C3C-08D8428420A8,3,99.95102840352595,motorway,family,3,risk_percentile_eb,99.99990773022347,99.99806233469293,12.25882313446889,5.0633726,5.2343187,123,0,18,78308.8,5.066,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.698236927018668,False,False,motorway calibration caveat,-1.8259109072002961,52.507098814167946,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005690062970409087,2,3,7,13.499976264105904,91.29605865478516,,,,True,3.0,0.0,3317.1657528469,0.0939897787438203
67A3AC19-C318-4965-93DC-C0601F5ADF64,4,99.92654260528894,motorway,family,4,risk_percentile_eb,99.9998615953352,99.99677055782155,11.844689434309727,4.0719423,3.8188164,119,5,15,48140.5,8.245,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,,,70,,1.8892381712963344,False,False,motorway calibration caveat,-1.6114352063701065,52.469183580101486,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.007065681937685769,,,,9.027235243055555,159.69131469726562,,,,True,3.0,0.0,,0.8167653696078788
C58A74B8-5ACF-4AE3-A415-F1C3EC186D70,5,99.9020568070519,motorway,family,5,risk_percentile_eb,99.99981546044695,99.99990773022347,10.993753901800172,9.044168,3.843644,110,5,16,48862.6,11.595,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RSN1,29,29,1.879510406703207,False,False,motorway calibration caveat,-1.3333266403691129,52.42720421922643,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.003193576804204576,7,9,2,16.83892144097222,250.5538330078125,,,,False,3.0,0.0,52.819557041798014,0.9366089234468058
22CC6D97-4AD1-412F-A51D-5851D2B3FBD9,6,99.8775710088149,motorway,family,6,risk_percentile_eb,99.99976932555869,99.99944638134085,10.682937614823397,6.7236924,3.9740639,107,3,18,55438.9,8.304,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M18,True,True,True,True,False,False,Rural,RSN1,70,,2.201432429641395,False,False,motorway calibration caveat,-1.2048609135550021,53.45616227418135,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004291012408137663,6,3,3,7.891989813910591,232.478271484375,,,,True,3.0,0.0,57.186334184174356,0.2895381360570696
EEDCD4A3-3046-4C4E-8DAE-2DF46525E19F,7,99.85308521057786,motorway,family,7,risk_percentile_eb,99.99972319067042,99.99916957201125,10.479728348898949,6.1659727,4.0354657,105,1,15,61259.4,7.339,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.3442847520440626,False,False,motorway calibration caveat,-2.3388004274103005,53.103773064436055,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004677324285939699,8,8,4,13.325330946180555,112.77560424804688,,,,True,3.0,0.0,73.33172877502216,0.0522470545577359
6BD1F007-9650-4D84-88D9-40BADED164DB,8,99.82859941234085,motorway,family,8,risk_percentile_eb,99.99967705578216,99.99935411156432,10.382883127251207,6.5271173,4.2391253,104,0,18,71928.4,7.765,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M56,True,True,True,True,False,False,Rural,RLN1,70,,1.0994592995416794,False,False,motorway calibration caveat,-2.751517548320617,53.28852599553826,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.0044196723381774135,9,8,6,10.077121522691515,115.79410552978516,,,,True,3.0,0.0,345.5620168952066,0.8237607447139093
D4178A17-E84A-4B2E-8904-3052B12EBCED,9,99.80411361410381,motorway,family,9,risk_percentile_eb,99.99963092089389,99.99907730223472,9.382617022713875,5.864451,3.9203174,94,3,12,57746.1,8.182,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M42,True,True,True,True,False,False,Rural,RLN1,70,,2.441000963056301,False,False,motorway calibration caveat,-1.6848711464899284,52.57309333266828,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004916627361006048,8,8,5,11.775809393988714,266.2964782714844,,,,True,3.0,0.0,705.4430328367903,0.7847634935215217
0D020305-A2B7-49D2-B614-B4C44316D9AB,10,99.7796278158668,motorway,family,10,risk_percentile_eb,99.99958478600563,99.99764712069855,9.27131061404389,4.6586785,5.080883,93,6,9,72431.7,5.266,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,,,70,,1.3634552492195637,False,False,motorway calibration caveat,-2.366078964529694,53.17702639335082,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006181296889631109,,,,5.824432373046875,97.26222229003906,,,,True,3.0,0.0,,1.7123073115929577
F8DAA031-5405-495A-BF94-995E345CDC1A,11,99.75514201762977,motorway,family,11,risk_percentile_eb,99.99953865111736,99.99921570689952,9.18653947696289,6.2726283,4.5280585,92,3,16,64225.8,7.817,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M61,True,True,True,True,False,False,Rural,RLN1,70,,2.1897939992088116,False,False,motorway calibration caveat,-2.5968319793323418,53.63641268532387,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.00459815986841409,8,6,3,25.700971815321182,208.94427490234375,,,,True,3.0,0.0,113.9037633803421,0.39610079023232386
77BE17EE-137D-4878-9924-01726CD60C0A,12,99.73065621939276,motorway,family,12,risk_percentile_eb,99.99949251622911,99.99995386511173,9.002063753532685,9.692389,3.425499,90,5,24,51867.3,16.221,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M1,True,True,True,True,False,False,Rural,RLN1,70,,1.2667703353159105,False,False,motorway calibration caveat,-1.18821654495975,52.52630635885656,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.002980629270585601,10,10,10,12.417212592230904,233.37017822265625,,,,True,3.0,0.0,1778.1346793621658,0.7646713143337359
1C2CFBA6-441D-4A61-A277-DA84E8F445FF,13,99.70617042115573,motorway,family,13,risk_percentile_eb,99.99944638134085,99.99963092089389,8.793485875154321,7.1794534,5.6108737,88,0,10,93118.3,5.393,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Urban,UN1,70,70,3.9092416187437404,False,False,motorway calibration caveat,-1.7920630740145722,53.6812948570266,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004019708373068866,6,6,4,25.466308593749996,238.42051696777344,,,,False,3.0,0.0,2723.404255319149,0.5530573454548213
CD5E5752-A199-46E0-A8E6-BF680BE4D1E3,14,99.68168462291871,motorway,family,14,risk_percentile_eb,99.99940024645258,99.99838527891077,8.681060088123132,5.2496476,3.7005234,87,2,5,68203.1,4.846,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.8160814220664931,False,False,motorway calibration caveat,-2.027655612475882,52.61194471934717,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005489268856147053,1,1,6,10.337660047743055,118.87239074707031,,,,True,2.5,0.0,5759.274085935415,0.8001782928240675
781B41A8-2D3E-4304-BD4E-20A334272872,15,99.65719882468169,motorway,family,15,risk_percentile_eb,99.99935411156432,99.99312590164872,8.640069663741773,2.815923,5.1817007,87,0,14,74690.6,3.124,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,2.320824044173259,False,False,motorway calibration caveat,-1.8843280691224757,52.52391405670735,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.01018517194950031,2,4,3,11.26954820421007,90.412841796875,,,,True,3.0,0.0,7743.263473053892,0.2042355478766623
16B613FC-2995-42B1-83E0-AC7F83065EEC,16,99.63271302644466,motorway,family,16,risk_percentile_eb,99.99930797667605,99.99967705578216,8.495262577403338,7.3014975,4.1717057,85,5,15,44571.8,13.866,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M40,True,True,True,True,False,False,Rural,RSN1,70,,2.0965151079836897,False,False,motorway calibration caveat,-1.6976219918974393,52.30221249997159,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.003952784776189575,7,10,1,10.655415852864584,376.1131286621094,,,,True,3.0,0.0,66.24410954366842,0.47103968549734465
BE3BBEEB-2ED2-4869-8421-A6836514AE3A,17,99.60822722820764,motorway,family,17,risk_percentile_eb,99.99926184178778,99.99575559027974,8.062878211510757,3.534596,3.0209317,81,3,29,57392.1,9.2,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RLN1,70,,1.2261305238357698,False,False,motorway calibration caveat,-2.7525096638878246,53.9193918895352,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.008131106954727983,6,9,2,11.300396389431423,124.13020324707031,,,,True,3.0,0.0,308.4205996270262,1.149171616327954
AAEFE2E4-F785-4CFB-B265-0424D640F2F2,18,99.58374142997062,motorway,family,18,risk_percentile_eb,99.99921570689952,99.99870822312862,7.787327773562367,5.41788,3.9322383,78,3,13,40420.2,10.957,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M1,True,True,True,True,False,False,,,70,,1.3900967672970388,False,False,motorway calibration caveat,-1.076376412024207,52.26190801318323,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005319726440192875,,,,6.998155381944445,218.14724731445312,,,,True,3.0,0.0,,0.9766073325984785
F454DAB1-296B-4FDB-8F67-2FA30FF33EBD,19,99.55925563173359,motorway,family,19,risk_percentile_eb,99.99916957201125,99.99815460446946,7.68558674221283,5.132538,5.621431,77,4,11,72945.8,6.419,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,,,70,,1.0571387085817756,False,False,motorway calibration caveat,-2.461896963837713,53.32888694323923,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.00561381508238329,,,,6.395356920030382,91.49064636230469,,,,True,3.0,0.0,,1.600312736681532
BF145B8F-DF6F-4D8F-88E4-3943C5A72A44,20,99.53476983349657,motorway,family,20,risk_percentile_eb,99.99912343712299,99.99912343712299,7.29402782711635,6.047569,5.0846586,73,0,17,70388.0,7.469,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RLN1,70,,1.1098287420983166,False,False,motorway calibration caveat,-2.1010228225121557,52.728283238696804,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004768463828132046,6,6,4,6.828867594401042,93.51707458496094,,,,True,3.0,0.0,231.7388803680982,1.2129397632419494
A0E0E728-BB7C-4FAD-93A3-30DDA7DE2974,21,99.51028403525955,motorway,family,21,risk_percentile_eb,99.99907730223472,99.99893889756993,7.291600907530328,5.6529913,3.5201957,73,2,10,59533.0,8.214,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M5,True,True,True,True,False,False,Urban,UN1,70,,1.7136323766672668,False,False,motorway calibration caveat,-2.134867429710283,52.250621579512426,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005099604175414971,8,9,10,9.571058485243055,160.61778259277344,,,,True,3.0,0.0,3848.6342943854324,0.3221728823620329
0FBCF29C-B6C4-4D1D-AC7F-195141CCA086,22,99.48579823702252,motorway,family,22,risk_percentile_eb,99.99903116734646,99.99437154363184,7.261506059195037,3.1185517,3.0445805,73,0,8,71900.9,2.829,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M1,True,True,True,True,False,False,Urban,UN1,70,,2.4471333043779366,False,False,motorway calibration caveat,-1.3201116819028396,53.398523174453906,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.009205887130388607,6,4,6,4.883694118923611,68.9425048828125,,,,True,3.0,0.0,273.1937788226783,0.000739485252002653
AEBB0B1A-07D9-46BE-870F-C2D0C5326F1C,23,99.46131243878551,motorway,family,23,risk_percentile_eb,99.9989850324582,99.99769325558681,7.184473854418195,4.677904,5.82311,72,1,4,122681.7,3.208,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,2.47613937441308,False,False,motorway calibration caveat,-2.506745201359751,53.38083031458773,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006156048927601835,7,4,5,22.731497022840713,90.1239013671875,,,,True,3.0,0.0,298.6119211477896,1.6586625998186868
EC5693F4-942F-47B9-A3D9-A146089227F2,24,99.43682664054847,motorway,family,24,risk_percentile_eb,99.99893889756993,99.99460221807315,7.16365143181378,3.1775656,2.6279094,72,3,10,44783.2,9.477,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,,,70,,1.756244561164604,False,False,motorway calibration caveat,-2.322004420761663,53.01978016211761,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.009036460099165408,,,,10.093926323784721,191.8202667236328,,,,True,3.0,0.0,,0.051215532044571625
622AA836-4A3B-4D6F-A714-DEDBE7885802,25,99.41234084231147,motorway,family,25,risk_percentile_eb,99.99889276268166,99.99598626472107,7.07301991375072,3.6626415,2.9928365,71,3,7,75304.8,5.909,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M1,True,True,True,True,False,False,Rural,RSN1,70,,1.7936902567216213,False,False,motorway calibration caveat,-1.3256986945432288,53.16717430595209,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.007849075517614672,5,5,5,11.93695068359375,113.29100799560547,,,,True,3.0,0.0,92.710984127513,1.7746591141621446
4D43E457-19DB-45FC-99CD-5724FA7F8907,26,99.38785504407444,motorway,family,26,risk_percentile_eb,99.99884662779341,99.99450994829662,7.064066589324268,3.153434,3.7209496,71,0,15,91394.1,2.577,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Urban,UN1,70,,2.037623421303474,False,False,motorway calibration caveat,-1.4844530794876631,53.72823346177205,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.009104981653213735,6,5,5,15.153435601128473,54.893062591552734,,,,True,3.0,0.0,1267.6518883415436,0.337002262916299
C88EE264-D645-4EEB-B759-332F064347E4,27,99.36336924583742,motorway,family,27,risk_percentile_eb,99.99880049290515,99.99972319067042,6.901984360347481,7.4094057,4.750451,69,1,9,66244.8,8.959,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RSN1,70,,2.0598009285276686,False,False,motorway calibration caveat,-2.20911899220838,52.93456790929925,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.0038954419141733246,7,8,2,14.428524441189236,211.66592407226562,,,,True,3.0,0.0,83.9982812232885,1.7269344534601812
2A1D9459-B462-4DB0-BF41-86804EB9C5CF,28,99.3388834476004,motorway,family,28,risk_percentile_eb,99.99875435801688,99.9984775486873,6.7915885262699565,5.263601,3.1257815,68,0,15,58802.0,8.821,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UF1,70,,2.2386372767741642,False,False,motorway calibration caveat,-2.7760306155661794,54.027018242007614,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005474797092988889,10,10,9,9.965214199490017,205.77354431152344,,,,True,3.0,0.0,2637.113735641482,1.953263418941265
6D651E0A-7046-4439-9CA0-C36E79EAB08D,29,99.31439764936337,motorway,family,29,risk_percentile_eb,99.99870822312862,99.98620566840918,6.71779945928017,1.7508539,2.7952397,68,0,7,71219.7,1.299,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,70,2.6844570848519247,False,False,motorway calibration caveat,-2.012346195192811,52.57367487660186,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.01628008756906553,2,2,2,14.842681884765623,39.03778839111328,,,,False,3.0,0.0,3135.3883348443637,0.6599231124253672
B7D25184-7C64-4565-9B2D-159816BF385C,30,99.28991185112635,motorway,family,31,risk_percentile_eb,99.99861595335209,99.99603239960932,6.378560589774327,3.6660335,3.323916,64,1,11,73119.8,3.469,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Rural,RSN1,70,,3.1647142476576264,False,False,motorway calibration caveat,-1.8893193095847822,53.64909141139755,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.00784187014574195,8,9,2,8.603515625,134.63095092773438,,,,True,3.0,0.0,271.22901709184106,0.9727243825059304
24DEA564-8D4E-41A2-965D-21760BCB2095,31,99.26542605288932,motorway,family,32,risk_percentile_eb,99.99856981846382,99.99695509737461,6.086623625341082,4.164243,2.8276658,61,1,8,73659.5,4.616,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M65,True,True,True,True,False,False,Urban,UN1,70,,4.6768497936636315,False,False,motorway calibration caveat,-2.5214825739574187,53.71413826363162,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006910152559446634,9,9,9,30.749003092447918,220.99839782714844,,,,True,3.0,0.0,754.5129356958656,0.07452142163639566
9815BBAA-C6A0-46DC-91A6-AFA30FC1144C,32,99.2409402546523,motorway,family,33,risk_percentile_eb,99.99852368357557,99.99118823634166,6.056790362169196,2.4312422,2.5893688,61,0,7,84155.3,2.478,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.7423906857333884,False,False,motorway calibration caveat,-2.6754042932057756,53.794953805077235,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.011777729823247292,10,8,10,11.255077785915798,51.62077713012695,,,,True,3.0,0.0,1887.9773118606302,1.1720062263733224
D785434E-FF36-4F19-9FFD-905732F3EE71,33,99.21645445641528,motorway,family,34,risk_percentile_eb,99.9984775486873,99.99861595335209,5.996658994546902,5.3767066,3.1713274,60,0,9,66462.5,7.221,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M5,True,True,True,True,False,False,Urban,UN1,70,,1.852396323265818,False,False,motorway calibration caveat,-2.0973027959783344,52.319090368852905,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005360245197707209,10,10,10,9.82298109266493,163.21337890625,,,,True,3.0,0.0,5145.475372279496,0.18996025742249079
4B818A59-CDB7-4D6E-890A-784A15A382F8,34,99.19196865817825,motorway,family,35,risk_percentile_eb,99.99843141379904,99.99709350203939,5.987901900930732,4.2241964,4.2458906,60,2,13,84567.3,4.354,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M1,True,True,True,True,False,False,Rural,RLN1,70,,1.8631491357471137,False,False,motorway calibration caveat,-1.2859620843457342,53.33806309326726,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006812746241219634,6,7,7,11.430833604600695,93.81514739990234,,,,True,3.0,0.0,257.1415568062867,1.6480334797531397
ABF2B8D4-B619-403C-828A-35ED2923C69D,35,99.16748285994123,motorway,family,36,risk_percentile_eb,99.99838527891077,99.99423313896705,5.9726727073914265,3.073773,4.294121,60,0,9,85776.3,2.769,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Urban,UN1,70,,1.4595319258137522,False,False,motorway calibration caveat,-1.548864602629571,53.733555450723706,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.009338746359209752,2,1,8,9.785580105251736,40.94042205810547,,,,True,3.0,0.0,708.5255484734303,0.3365394971910519
151C3468-CD42-4DC9-9DB4-0B03FE374503,36,99.14299706170421,motorway,family,37,risk_percentile_eb,99.99833914402251,99.99926184178778,5.902258460944259,6.4011865,5.7818885,59,2,14,83798.9,6.82,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.7591642504242058,False,False,motorway calibration caveat,-2.687492623739414,53.6637277340793,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.004506228911778782,5,6,7,12.445810106065538,129.4219207763672,,,,True,3.0,0.0,2659.8651849152848,1.7403455142949733
218B87AC-FEC7-46FA-8088-37A0CE992738,37,99.11851126346718,motorway,family,38,risk_percentile_eb,99.99829300913424,99.99856981846382,5.896835877761252,5.316302,2.8949351,59,2,10,34410.2,12.371,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Rural,RSF1,70,,1.0792631695235007,False,False,motorway calibration caveat,-0.7747979001069346,53.7546516373478,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.005420819117817885,7,10,2,7.2156291537814665,162.80355834960938,,,,True,3.0,0.0,37.998109938573,0.5252824971714045
FB8AF71D-EA3D-465F-ACEC-22AE90AC1CF5,38,99.09402546523016,motorway,family,39,risk_percentile_eb,99.998246874246,99.9918802596656,5.862441166344885,2.5530894,2.455854,59,3,7,58324.0,2.906,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,,,70,70,2.9542813732680733,False,False,motorway calibration caveat,-1.991495718283577,53.63430589091157,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.011221941044270017,,,,9.18002658420139,89.61752319335938,,,,False,2.5,0.0,,0.9668296021752292
DBF2CC23-8B6C-4ED1-B60C-6ADF6B8FCD66,39,99.06953966699315,motorway,family,40,risk_percentile_eb,99.99820073935773,99.98925057103459,5.8481918779029645,2.0976448,2.988227,59,1,5,65991.6,2.381,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Rural,RLN1,70,,3.2226799236040233,False,False,motorway calibration caveat,-2.644041003918502,53.75034339581805,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.01362527156261903,5,6,3,19.99516593085395,85.10368347167969,,,,True,3.0,0.0,604.053564965617,0.3231124536127066
FF57F9AF-338D-4728-BCDE-AABF26089A84,40,99.04505386875611,motorway,family,41,risk_percentile_eb,99.99815460446946,99.98131537025324,5.80412780044015,1.3470714,2.0856087,59,1,5,63025.7,1.663,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,Urban,UN1,70,,1.6124460127626499,False,False,motorway calibration caveat,-1.9881634926400285,52.562566289267636,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.021057259662300334,4,5,8,10.522935655381945,33.24127960205078,,,,True,3.0,0.0,2256.689557186834,0.3260394468537565
BBB307EC-410E-4741-B22C-9DE761845549,41,99.0205680705191,motorway,family,42,risk_percentile_eb,99.9981084695812,99.99981546044695,5.7089481017123855,8.25963,5.242006,57,6,16,44108.6,16.045,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M40,True,True,True,True,False,False,,,70,,1.6154731682706036,False,False,motorway calibration caveat,-1.3896918711323774,52.13006301654512,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.003495857214465733,,,,8.033548990885416,361.1760559082031,,,,True,3.0,0.0,,0.689936925009673
51B77212-CDD7-4457-8504-6BA687512DAD,42,98.99608227228207,motorway,family,43,risk_percentile_eb,99.99806233469293,99.99741644625723,5.593310667299714,4.544232,3.1896286,56,3,12,28391.8,13.13,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M6,True,True,True,True,False,False,,,70,,2.9053025786130977,False,False,motorway calibration caveat,-2.600862113583731,54.38105876427547,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006335986706992788,,,,27.325608995225693,424.4774169921875,,,,True,3.0,0.0,,0.49023763710678403
090F3992-DAA5-4C05-92CD-370E6D81B928,43,98.97159647404506,motorway,family,44,risk_percentile_eb,99.99801619980467,99.99718577181592,5.591451140338644,4.3176074,4.089157,56,2,13,55712.4,6.397,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,,,70,,4.57456169043781,False,False,motorway calibration caveat,-2.0664632580387563,53.62127083609726,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.006666335785181007,,,,42.9461669921875,321.88623046875,,,,True,3.0,0.0,,1.1947537463466982
2C0A80A3-50E4-4A9C-8ED2-26499DCEB4AA,44,98.94711067580803,motorway,family,45,risk_percentile_eb,99.9979700649164,99.99617080427412,5.585016930190141,3.6814027,3.9271755,56,0,6,80969.7,4.145,Motorway,Motorway,motorway,motorway,Collapsed Dual Carriageway,M62,True,True,True,True,False,False,Urban,UN1,70,,2.4000824466068766,False,False,motorway calibration caveat,-1.4268980331082104,53.71964046305856,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.007809387451506252,8,8,7,12.613065507676865,139.86134338378906,,,,True,3.0,0.0,3635.4961832061067,0.25493114954136076
